kategoria,transkrypt,gc_pierwsza_polowa,gc_druga_polowa,dlugosc
INTRONIC,"ENSG00000237279[1,1,1]|retro_human_685|H3P2-201|processed_pseudogene|chr1:52825001-52825496(-)",0.4939271255060729,0.47580645161290325,495
INTRONIC,"ENSG00000226147[1,1,1]|retro_human_5988|TUBBP10-201|processed_pseudogene|chr1:52876195-52877596(+)",0.5157142857142857,0.536376604850214,1401
INTRONIC,"ENSG00000227644[1,1,1]|retro_human_6470|HIGD1AP11-201|processed_pseudogene|chr1:52954561-52954941(-)",0.4263157894736842,0.46842105263157896,380
INTRONIC,"ENSG00000236776[1,1,1]|retro_human_246|RPL21P23-201|processed_pseudogene|chr1:56417221-56417781(+)",0.44642857142857145,0.38571428571428573,560
INTRONIC,"ENSG00000223416[1,1,1]|retro_human_6614|RPS26P15-201|processed_pseudogene|chr1:57934936-57935384(-)",0.5223214285714286,0.5,448
INTRONIC,"ENSG00000185031[1,1,1]|retro_human_1063|SLC2A3P2-201|processed_pseudogene|chr1:64862562-64864142(-)",0.46835443037974683,0.4670886075949367,1580
INTRONIC,"ENSG00000228431[1,1,1]|retro_human_6882|ARL5AP3-201|processed_pseudogene|chr1:67926766-67927252(-)",0.40329218106995884,0.34156378600823045,486
INTRONIC,"ENSG00000234383[1,1,1]|retro_human_7785|CTBP2P8-201|processed_pseudogene|chr1:68039141-68040571(-)",0.5552447552447553,0.5398601398601398,1430
INTRONIC,"ENSG00000270615[1,1,1]|retro_human_8967|SGO1P1-201|processed_pseudogene|chr1:69483437-69484984(-)",0.35575679172056923,0.330749354005168,1547
INTRONIC,"ENSG00000181227[1,1,1]|retro_human_8962|DLSTP1-201|processed_pseudogene|chr1:75580035-75581489(-)",0.5295735900962861,0.4759284731774415,1454
INTRONIC,"ENSG00000235613[1,1,1]|retro_human_6609|NSRP1P1-201|processed_pseudogene|chr1:77685875-77687668(+)",0.4017857142857143,0.4269788182831661,1793
INTRONIC,"ENSG00000229505[1,1,1]|AC104455.1-201|processed_pseudogene|chr1:85870340-85871176(+)",0.3708133971291866,0.47607655502392343,836
INTRONIC,"ENSG00000241975[1,1,1]|retro_human_6210|ELOCP19-201|processed_pseudogene|chr1:88672439-88672857(+)",0.41148325358851673,0.3588516746411483,418
INTRONIC,"ENSG00000229992[1,1,1]|retro_human_4412|HMGB3P9-201|processed_pseudogene|chr1:92491854-92492537(-)",0.4398826979472141,0.42105263157894735,683
INTRONIC,"ENSG00000223896[1,1,1]|retro_human_809|CCNJP2-201|processed_pseudogene|chr1:92600955-92602218(+)",0.4548335974643423,0.4430379746835443,1263
INTRONIC,"ENSG00000225297[1,1,1]|AC126124.1-201|processed_pseudogene|chr1:93045291-93045576(-)",0.5422535211267606,0.5314685314685315,285
INTRONIC,"ENSG00000232857[1,1,1]|retro_human_4422|KATNBL1P2-201|processed_pseudogene|chr1:94498544-94499479(-)",0.3897216274089936,0.33760683760683763,935
INTRONIC,"ENSG00000228057[1,1,1]|retro_human_5787|SEC63P1-201|processed_pseudogene|chr1:97393528-97394886(+)",0.39911634756995584,0.41531664212076586,1358
INTRONIC,"ENSG00000226128[1,1,1]|retro_human_5786|RPL26P9-201|processed_pseudogene|chr1:97433693-97434227(+)",0.4232209737827715,0.3782771535580524,534
INTRONIC,"ENSG00000225169[1,1,1]|retro_human_418|BRI3P1-201|processed_pseudogene|chr1:100061293-100061771(+)",0.7364016736401674,0.5648535564853556,478
INTRONIC,"ENSG00000230287[1,1,1]|AL445928.1-201|processed_pseudogene|chr1:100097007-100097329(+)",0.45962732919254656,0.515527950310559,322
INTRONIC,"ENSG00000230946[1,1,1]|retro_human_10324|HNRNPA1P68-201|processed_pseudogene|chr1:100789803-100790882(-)",0.4619666048237477,0.43703703703703706,1079
INTRONIC,"ENSG00000282852[1,1,1]|retro_human_37|AL137790.2-201|processed_pseudogene|chr1:110271678-110271955(+)",0.5652173913043478,0.3381294964028777,277
INTRONIC,"ENSG00000215867[1,1,1]|retro_human_1262|KRT18P57-201|processed_pseudogene|chr1:111663125-111664479(-)",0.5465288035450517,0.5317577548005908,1354
INTRONIC,"ENSG00000229020[1,1,1]|retro_human_8218|AKR7A2P1-201|processed_pseudogene|chr1:112935947-112936962(+)",0.5996055226824457,0.5787401574803149,1015
INTRONIC,"ENSG00000225650[1,1,1]|retro_human_2741|EIF2S2P5-201|processed_pseudogene|chr1:114479953-114481021(+)",0.3913857677902622,0.40074906367041196,1068
INTRONIC,"ENSG00000228453[1,1,1]|retro_human_2737|RPS15AP9-201|processed_pseudogene|chr1:117148668-117149149(+)",0.4666666666666667,0.3900414937759336,481
INTRONIC,"ENSG00000223575[1,1,1]|retro_human_855|RBMX2P3-201|processed_pseudogene|chr1:119098157-119099214(-)",0.48295454545454547,0.5160680529300568,1057
INTRONIC,"ENSG00000236804[1,1,1]|retro_human_854|RPS3AP12-201|processed_pseudogene|chr1:119139716-119140567(-)",0.40705882352941175,0.39436619718309857,851
INTRONIC,"ENSG00000270392[1,1,1]|retro_human_7827|PFN1P2-201|transcribed_processed_pseudogene|chr1:120445453-120447402(-)",0.459958932238193,0.37846153846153846,1949
INTRONIC,"ENSG00000270392[1,1,2]|PFN1P2-202|transcribed_processed_pseudogene|chr1:120446905-120447402(-)",0.5967741935483871,0.5381526104417671,497
INTRONIC,"ENSG00000271644[1,1,1]|AC242498.1-201|processed_pseudogene|chr1:144089716-144089927(+)",0.5333333333333333,0.4811320754716981,211
INTRONIC,"ENSG00000244371[1,1,1]|retro_human_2514|PFN1P8-201|processed_pseudogene|chr1:147850721-147851364(+)",0.5763239875389408,0.5186335403726708,643
INTRONIC,"ENSG00000180867[2,1,2]|retro_human_9314|PDIA3P1-202|transcribed_processed_pseudogene|chr1:147628736-147630346(-)",0.5043478260869565,0.42857142857142855,1610
INTRONIC,"ENSG00000236806[1,1,1]|retro_human_10897|RPL7AP15-201|processed_pseudogene|chr1:147584025-147584920(-)",0.4966442953020134,0.46875,895
INTRONIC,"ENSG00000225080[1,1,1]|retro_human_10887|PFN1P4-201|processed_pseudogene|chr1:146677455-146677957(-)",0.5816733067729084,0.5258964143426295,502
INTRONIC,"ENSG00000236327[1,1,1]|retro_human_2915|AL831737.1-201|processed_pseudogene|chr1:153027802-153028173(+)",0.4756756756756757,0.3978494623655914,371
INTRONIC,"ENSG00000228264[1,1,1]|retro_human_9750|PSMD8P1-201|processed_pseudogene|chr1:153551402-153552271(-)",0.576036866359447,0.5241379310344828,869
INTRONIC,"ENSG00000237872[1,1,1]|retro_human_5934|POU5F1P4-201|processed_pseudogene|chr1:154571686-154572871(+)",0.6182432432432432,0.5615514333895447,1185
INTRONIC,"ENSG00000235700[1,1,1]|retro_human_182|CYCSP52-201|processed_pseudogene|chr1:156265157-156265567(+)",0.48292682926829267,0.375609756097561,410
INTRONIC,"ENSG00000233473[1,1,1]|retro_human_3534|RAD1P2-201|processed_pseudogene|chr1:158218117-158218880(-)",0.3989501312335958,0.337696335078534,763
INTRONIC,"ENSG00000235082[1,1,1]|retro_human_3082|SUMO1P3-201|processed_pseudogene|chr1:159454423-159454827(+)",0.46534653465346537,0.3564356435643564,404
INTRONIC,"ENSG00000225171[1,1,1]|retro_human_3466|DUTP6-201|processed_pseudogene|chr1:166214531-166215093(+)",0.5480427046263345,0.35587188612099646,562
INTRONIC,"ENSG00000224837[1,1,1]|retro_human_7728|GCSHP5-201|processed_pseudogene|chr1:167407317-167407939(-)",0.6495176848874598,0.3665594855305466,622
INTRONIC,"ENSG00000234604[1,1,1]|AL021068.1-201|processed_pseudogene|chr1:168829356-168829556(-)",0.36,0.36,200
INTRONIC,"ENSG00000223828[1,1,1]|retro_human_6766|BANF1P4-201|processed_pseudogene|chr1:174114759-174115129(-)",0.5081081081081081,0.5351351351351351,370
INTRONIC,"ENSG00000228196[1,1,1]|retro_human_8222|PTPN2P1-201|processed_pseudogene|chr1:178101359-178102531(-)",0.4402730375426621,0.39590443686006827,1172
INTRONIC,"ENSG00000234041[1,1,1]|AL512326.5-201|processed_pseudogene|chr1:178492702-178492973(+)",0.5037037037037037,0.5441176470588235,271
INTRONIC,"ENSG00000233562[1,1,1]|retro_human_5498|RPS3AP8-201|processed_pseudogene|chr1:182625869-182626653(+)",0.39540816326530615,0.42857142857142855,784
INTRONIC,"ENSG00000231084[1,1,1]|retro_human_907|RPL22P24-201|processed_pseudogene|chr1:184528193-184528669(-)",0.4495798319327731,0.3697478991596639,476
INTRONIC,"ENSG00000213051[1,1,1]|retro_human_906|RPL5P5-201|processed_pseudogene|chr1:184583661-184584654(-)",0.4334677419354839,0.4044265593561368,993
INTRONIC,"ENSG00000232824[1,1,1]|PRR13P1-201|processed_pseudogene|chr1:197457106-197457614(-)",0.5984251968503937,0.5236220472440944,508
INTRONIC,"ENSG00000223396[2,1,1]|retro_human_3649|RPS10P7-202|transcribed_processed_pseudogene|chr1:200777692-200778373(+)",0.47941176470588237,0.5102639296187683,681
INTRONIC,"ENSG00000226148[1,1,1]|retro_human_3642|SLC25A39P1-201|processed_pseudogene|chr1:202058623-202059788(+)",0.5567010309278351,0.5300171526586621,1165
INTRONIC,"ENSG00000230280[1,1,1]|retro_human_9121|HNRNPA1P59-201|processed_pseudogene|chr1:202174454-202175472(+)",0.46168958742632615,0.481335952848723,1018
INTRONIC,"ENSG00000236035[1,1,1]|retro_human_5488|NSA2P1-201|processed_pseudogene|chr1:202920134-202921026(-)",0.42376681614349776,0.3968609865470852,892
INTRONIC,"ENSG00000235363[1,1,1]|retro_human_3242|SNRPGP10-201|processed_pseudogene|chr1:204615501-204615826(+)",0.4444444444444444,0.4049079754601227,325
INTRONIC,"ENSG00000225483[1,1,1]|retro_human_103|RPL22P4-201|processed_pseudogene|chr1:205425021-205425511(-)",0.45714285714285713,0.3224489795918367,490
INTRONIC,"ENSG00000271680[1,1,1]|AC098935.2-201|processed_pseudogene|chr1:206170182-206170748(+)",0.38162544169611307,0.4169611307420495,566
INTRONIC,"ENSG00000220749[1,1,1]|RPL21P28-201|processed_pseudogene|chr1:211297554-211298137(-)",0.4261168384879725,0.4143835616438356,583
INTRONIC,"ENSG00000225920[1,1,1]|retro_human_2852|RIMKLBP2-201|processed_pseudogene|chr1:218435838-218436592(-)",0.4376657824933687,0.4350132625994695,754
INTRONIC,"ENSG00000232134[1,1,1]|retro_human_2846|RPS15AP12-201|processed_pseudogene|chr1:219383187-219383675(-)",0.4344262295081967,0.4139344262295082,488
INTRONIC,"ENSG00000218283[1,1,1]|retro_human_8301|MORF4L1P1-201|processed_pseudogene|chr1:219492799-219493866(+)",0.4652908067542214,0.42134831460674155,1067
INTRONIC,"ENSG00000213033[1,1,1]|retro_human_2845|AURKAP1-201|transcribed_processed_pseudogene|chr1:219505935-219507247(-)",0.4527439024390244,0.4405487804878049,1312
INTRONIC,"ENSG00000234523[1,1,1]|retro_human_2424|NDUFB1P2-201|processed_pseudogene|chr1:222179518-222179794(+)",0.4420289855072464,0.32608695652173914,276
INTRONIC,"ENSG00000228525[1,1,1]|AL353689.1-201|processed_pseudogene|chr1:226146030-226146329(-)",0.4429530201342282,0.37333333333333335,299
INTRONIC,"ENSG00000225934[1,1,1]|FAM133FP-201|processed_pseudogene|chr1:226787308-226788079(-)",0.37662337662337664,0.33678756476683935,771
INTRONIC,"ENSG00000183929[1,1,1]|retro_human_7896|DUSP5P1-201|processed_pseudogene|chr1:228028412-228029651(+)",0.6090468497576736,0.5209677419354839,1239
INTRONIC,"ENSG00000234975[1,1,1]|retro_human_7897|FTH1P2-201|processed_pseudogene|chr1:228065263-228065775(+)",0.44140625,0.50390625,512
INTRONIC,"ENSG00000231940[1,1,1]|retro_human_9132|RPS7P3-201|processed_pseudogene|chr1:232675176-232675856(-)",0.5,0.39705882352941174,680
INTRONIC,"ENSG00000226498[1,1,1]|retro_human_4035|RPSAP21-201|processed_pseudogene|chr1:236230632-236231617(+)",0.49796747967479676,0.5192697768762677,985
INTRONIC,"ENSG00000237991[1,1,1]|retro_human_4038|RPL35P1-201|processed_pseudogene|chr1:236392295-236392765(+)",0.5617021276595745,0.548936170212766,470
INTRONIC,"ENSG00000223694[1,1,1]|retro_human_3628|ADH5P3-201|processed_pseudogene|chr1:239583442-239584679(+)",0.45792880258899676,0.4668820678513732,1237
INTRONIC,"ENSG00000227735[1,1,1]|retro_human_4467|CYCSP5-201|processed_pseudogene|chr1:244014612-244015009(-)",0.46464646464646464,0.3869346733668342,397
INTRONIC,"ENSG00000225222[1,1,1]|retro_human_143|CHCHD4P5-201|processed_pseudogene|chr1:245599880-245600407(+)",0.4790874524714829,0.4659090909090909,527
INTRONIC,"ENSG00000230154[1,1,1]|retro_human_1491|AIDAP1-201|processed_pseudogene|chr2:11341053-11342070(+)",0.47244094488188976,0.3713163064833006,1017
INTRONIC,"ENSG00000229087[1,1,1]|retro_human_11185|RPS26P18-201|processed_pseudogene|chr2:15428775-15429223(-)",0.46875,0.4732142857142857,448
INTRONIC,"ENSG00000279307[1,1,1]|retro_human_5690|NDUFAF2P1-201|processed_pseudogene|chr2:20562742-20563352(-)",0.4819672131147541,0.4131147540983607,610
INTRONIC,"ENSG00000232963[1,1,1]|retro_human_1909|HMGN2P20-201|processed_pseudogene|chr2:24364978-24365351(+)",0.553763440860215,0.43315508021390375,373
INTRONIC,"ENSG00000187536[1,1,1]|retro_human_5684|TPM3P7-201|processed_pseudogene|chr2:25845184-25846016(-)",0.5240384615384616,0.47596153846153844,832
INTRONIC,"ENSG00000217643[1,1,1]|retro_human_1913|PTGES3P2-201|processed_pseudogene|chr2:25857730-25858312(+)",0.4020618556701031,0.422680412371134,582
INTRONIC,"ENSG00000218682[1,1,1]|retro_human_329|AC064847.1-201|processed_pseudogene|chr2:25891741-25892347(-)",0.49504950495049505,0.5478547854785478,606
INTRONIC,"ENSG00000235440[1,1,1]|retro_human_332|RPS2P15-201|processed_pseudogene|chr2:26136583-26137504(-)",0.5,0.4967462039045553,921
INTRONIC,"ENSG00000227770[1,1,1]|retro_human_4066|RPL7P12-201|processed_pseudogene|chr2:38238412-38239262(+)",0.41411764705882353,0.3905882352941176,850
INTRONIC,"ENSG00000213553[1,1,1]|retro_human_4064|RPLP0P6-201|processed_pseudogene|chr2:38488704-38489758(+)",0.5426944971537002,0.5161290322580645,1054
INTRONIC,"ENSG00000223922[1,1,1]|retro_human_10338|ASS1P2-201|processed_pseudogene|chr2:38819169-38820492(-)",0.5340393343419062,0.525679758308157,1323
INTRONIC,"ENSG00000232526[1,1,1]|retro_human_4859|VDAC1P13-201|processed_pseudogene|chr2:42468525-42469484(-)",0.4989561586638831,0.4479166666666667,959
INTRONIC,"ENSG00000236913[1,1,1]|retro_human_8140|RPS13P3-201|processed_pseudogene|chr2:42475203-42475753(+)",0.4690909090909091,0.36727272727272725,550
INTRONIC,"ENSG00000233829[1,1,1]|retro_human_4851|RPL26P15-201|processed_pseudogene|chr2:46009217-46009685(-)",0.45726495726495725,0.3803418803418803,468
INTRONIC,"ENSG00000235369[1,1,1]|retro_human_9042|RPL36AP15-201|processed_pseudogene|chr2:47803713-47804079(-)",0.46994535519125685,0.3825136612021858,366
INTRONIC,"ENSG00000236549[1,1,1]|retro_human_5807|RPS27AP7-201|processed_pseudogene|chr2:47889347-47889902(+)",0.4043321299638989,0.39928057553956836,555
INTRONIC,"ENSG00000237887[1,1,1]|retro_human_8542|RPL23AP32-201|processed_pseudogene|chr2:54523298-54523857(+)",0.5053763440860215,0.42857142857142855,559
INTRONIC,"ENSG00000162994[1,12,9]|retro_human_6739|CDPF1P1-201|processed_pseudogene|chr2:55215524-55229634(-)",0.4305177111716621,0.36239782016348776,734
INTRONIC,"ENSG00000228305[1,1,1]|retro_human_3563|PRELID1P6-201|processed_pseudogene|chr2:63629745-63630498(-)",0.574468085106383,0.5411140583554377,753
INTRONIC,"ENSG00000229920[1,1,1]|retro_human_3564|RPS4XP5-202|transcribed_processed_pseudogene|chr2:63650021-63651456(-)",0.41841004184100417,0.31754874651810583,1435
INTRONIC,"ENSG00000229920[2,1,2]|RPS4XP5-201|transcribed_processed_pseudogene|chr2:63650838-63651706(-)",0.41705069124423966,0.43548387096774194,868
INTRONIC,"ENSG00000234488[1,1,1]|retro_human_9110|RPL27P6-201|processed_pseudogene|chr2:63691887-63692393(+)",0.5019762845849802,0.3794466403162055,506
INTRONIC,"ENSG00000237217[1,1,1]|AC008074.1-201|processed_pseudogene|chr2:64459211-64459740(+)",0.5075757575757576,0.4716981132075472,529
INTRONIC,"ENSG00000232228[1,1,1]|retro_human_9868|RPL36AP16-201|processed_pseudogene|chr2:69606996-69607414(-)",0.4784688995215311,0.3827751196172249,418
INTRONIC,"ENSG00000226186[1,1,1]|retro_human_3961|ELOCP21-201|processed_pseudogene|chr2:70966851-70967287(-)",0.38990825688073394,0.3761467889908257,436
INTRONIC,"ENSG00000228568[1,1,1]|retro_human_2096|RPS15AP13-201|processed_pseudogene|chr2:72301837-72302263(+)",0.4131455399061033,0.38967136150234744,426
INTRONIC,"ENSG00000229798[1,1,1]|retro_human_3956|KRT18P26-201|processed_pseudogene|chr2:74315179-74316561(-)",0.5701881331403763,0.5253256150506512,1382
INTRONIC,"ENSG00000226247[1,1,1]|retro_human_4350|SUPT4H1P1-201|processed_pseudogene|chr2:75660527-75660967(-)",0.42272727272727273,0.5,440
INTRONIC,"ENSG00000237077[2,1,1]|retro_human_7542|RPL38P2-202|transcribed_processed_pseudogene|chr2:77797799-77798172(+)",0.478494623655914,0.32085561497326204,373
INTRONIC,"ENSG00000233444[1,1,1]|AC013262.1-201|processed_pseudogene|chr2:81666977-81667329(-)",0.3693181818181818,0.4090909090909091,352
INTRONIC,"ENSG00000271014[1,1,1]|AC062037.1-201|processed_pseudogene|chr2:85362758-85362986(-)",0.34210526315789475,0.32456140350877194,228
INTRONIC,"ENSG00000235833[1,1,1]|AC017099.1-201|processed_pseudogene|chr2:97982121-97983249(-)",0.3262411347517731,0.3333333333333333,1128
INTRONIC,"ENSG00000235734[1,1,1]|retro_human_7049|HMGN1P36-201|processed_pseudogene|chr2:98285414-98285812(+)",0.6130653266331658,0.4472361809045226,398
INTRONIC,"ENSG00000231822[1,1,1]|SMC3P1-201|processed_pseudogene|chr2:99560531-99561366(+)",0.38848920863309355,0.4019138755980861,835
INTRONIC,"ENSG00000271532[1,1,1]|retro_human_1699|BBIP1P1-201|processed_pseudogene|chr2:101527024-101527403(+)",0.4074074074074074,0.39473684210526316,379
INTRONIC,"ENSG00000237916[1,1,1]|retro_human_3620|RPL37P12-201|processed_pseudogene|chr2:110013549-110013960(+)",0.47317073170731705,0.3932038834951456,411
INTRONIC,"ENSG00000233370[1,1,1]|retro_human_3994|ACTR1AP1-201|processed_pseudogene|chr2:110608508-110609734(-)",0.5040783034257749,0.4812398042414356,1226
INTRONIC,"ENSG00000236330[1,1,1]|retro_human_9105|RPL5P9-201|processed_pseudogene|chr2:111390806-111391792(+)",0.4381338742393509,0.4259634888438134,986
INTRONIC,"ENSG00000226928[1,1,1]|retro_human_9075|RPS14P4-201|processed_pseudogene|chr2:111721331-111721851(-)",0.4230769230769231,0.5384615384615384,520
INTRONIC,"ENSG00000225496[1,1,1]|retro_human_9076|RTRAFP1-201|processed_pseudogene|chr2:112366692-112367527(-)",0.3932853717026379,0.4043062200956938,835
INTRONIC,"ENSG00000235128[1,1,1]|AC013474.1-201|processed_pseudogene|chr2:127116611-127117510(+)",0.48329621380846327,0.45111111111111113,899
INTRONIC,"ENSG00000232101[1,1,1]|AC108059.1-201|processed_pseudogene|chr2:128587058-128587309(-)",0.552,0.49206349206349204,251
INTRONIC,"ENSG00000227653[1,1,1]|retro_human_8630|ISCA1P6-201|processed_pseudogene|chr2:128954733-128955223(-)",0.563265306122449,0.40408163265306124,490
INTRONIC,"ENSG00000224425[1,1,1]|retro_human_3182|SSBP3P2-201|processed_pseudogene|chr2:131786859-131787985(-)",0.5630550621669627,0.5754884547069272,1126
INTRONIC,"ENSG00000235651[1,1,1]|retro_human_3599|G3BP1P1-201|processed_pseudogene|chr2:135951018-135952516(-)",0.4499332443257677,0.49265687583444595,1498
INTRONIC,"ENSG00000224007[1,1,1]|retro_human_11012|USP12P2-201|processed_pseudogene|chr2:148746006-148747130(-)",0.39679715302491103,0.3291814946619217,1124
INTRONIC,"ENSG00000223604[1,1,1]|retro_human_6126|RPL17P13-201|processed_pseudogene|chr2:149890262-149890893(+)",0.42857142857142855,0.3924050632911392,631
INTRONIC,"ENSG00000213197[1,1,1]|retro_human_11207|NUDCP1-201|processed_pseudogene|chr2:152841983-152842777(+)",0.5944584382871536,0.4836272040302267,794
INTRONIC,"ENSG00000213189[1,1,1]|retro_human_995|BTF3L4P2-201|processed_pseudogene|chr2:159465959-159466405(+)",0.3901345291479821,0.3991031390134529,446
INTRONIC,"ENSG00000225369[1,1,1]|retro_human_7306|CAPZA1P2-201|processed_pseudogene|chr2:159919580-159920520(-)",0.4106382978723404,0.4106382978723404,940
INTRONIC,"ENSG00000232320[1,1,1]|retro_human_7302|MXRA7P1-201|processed_pseudogene|chr2:161799051-161799662(-)",0.839344262295082,0.6013071895424836,611
INTRONIC,"ENSG00000214211[1,1,1]|retro_human_5495|CTAGE14P-201|processed_pseudogene|chr2:168171466-168173969(-)",0.3980815347721823,0.43769968051118213,2503
INTRONIC,"ENSG00000128692[1,1,1]|retro_human_8010|EIF2S2P4-201|processed_pseudogene|chr2:171228912-171229996(+)",0.4151291512915129,0.4151291512915129,1084
INTRONIC,"ENSG00000224553[1,1,1]|retro_human_8426|RPS26P20-201|processed_pseudogene|chr2:171852031-171852479(-)",0.49107142857142855,0.4732142857142857,448
INTRONIC,"ENSG00000238082[1,1,1]|retro_human_8631|NUDCP2-201|processed_pseudogene|chr2:178937458-178938271(+)",0.5295566502463054,0.5061425061425061,813
INTRONIC,"ENSG00000231739[1,1,1]|GAPDHP59-201|processed_pseudogene|chr2:187904456-187904823(+)",0.4918032786885246,0.5271739130434783,367
INTRONIC,"ENSG00000225636[1,1,1]|retro_human_10652|HNRNPA3P15-201|processed_pseudogene|chr2:197498623-197499749(+)",0.3996447602131439,0.48845470692717585,1126
INTRONIC,"ENSG00000231699[1,1,1]|retro_human_5105|AC020550.1-201|processed_pseudogene|chr2:198017348-198017611(+)",0.4580152671755725,0.3712121212121212,263
INTRONIC,"ENSG00000225695[1,1,1]|retro_human_2415|HNRNPA1P35-201|processed_pseudogene|chr2:201546488-201547551(+)",0.4745762711864407,0.4718045112781955,1063
INTRONIC,"ENSG00000213090[1,1,1]|SCYL2P1-201|processed_pseudogene|chr2:201891174-201894038(-)",0.3715083798882682,0.3952513966480447,2864
INTRONIC,"ENSG00000230799[1,1,1]|retro_human_2418|RPS2P16-201|processed_pseudogene|chr2:202243283-202244220(+)",0.5405982905982906,0.535181236673774,937
INTRONIC,"ENSG00000224463[1,1,1]|retro_human_7882|RPL39P14-201|processed_pseudogene|chr2:202712683-202712937(+)",0.4566929133858268,0.4015748031496063,254
INTRONIC,"ENSG00000270915[1,1,1]|retro_human_10294|H3P8-201|processed_pseudogene|chr2:202986025-202986457(-)",0.36574074074074076,0.3888888888888889,432
INTRONIC,"ENSG00000236047[1,1,1]|retro_human_7887|RPL13AP12-201|processed_pseudogene|chr2:203001407-203002096(+)",0.5145348837209303,0.47246376811594204,689
INTRONIC,"ENSG00000233579[1,1,1]|retro_human_10300|KRT8P15-201|processed_pseudogene|chr2:203321747-203323298(-)",0.5458064516129032,0.5786082474226805,1551
INTRONIC,"ENSG00000232479[1,1,1]|retro_human_7884|KRT8P52-201|processed_pseudogene|chr2:203406009-203407405(+)",0.5114613180515759,0.5243553008595988,1396
INTRONIC,"ENSG00000225124[1,1,1]|retro_human_10298|RPL23AP36-201|processed_pseudogene|chr2:203556135-203556693(-)",0.4731182795698925,0.4229390681003584,558
INTRONIC,"ENSG00000213081[1,1,1]|retro_human_7972|ARPC1BP1-201|processed_pseudogene|chr2:208840390-208841229(-)",0.5871121718377088,0.6309523809523809,839
INTRONIC,"ENSG00000227430[1,1,1]|retro_human_9890|H3P9-201|processed_pseudogene|chr2:208945986-208946475(-)",0.45081967213114754,0.4326530612244898,489
INTRONIC,"ENSG00000237194[1,1,1]|retro_human_7529|SNAI1P1-201|processed_pseudogene|chr2:210288862-210289766(+)",0.6017699115044248,0.6216814159292036,904
INTRONIC,"ENSG00000230076[1,1,1]|retro_human_7526|RPL10P6-201|processed_pseudogene|chr2:215332000-215332418(+)",0.5550239234449761,0.5119617224880383,418
INTRONIC,"ENSG00000237930[1,1,1]|retro_human_9446|RPL31P14-201|processed_pseudogene|chr2:217268136-217268607(-)",0.4723404255319149,0.3389830508474576,471
INTRONIC,"ENSG00000230580[1,1,1]|retro_human_1682|RPL19P5-201|processed_pseudogene|chr2:218840138-218840736(+)",0.5250836120401338,0.5183946488294314,598
INTRONIC,"ENSG00000226726[1,1,1]|retro_human_1687|TMEM256P2-201|processed_pseudogene|chr2:222017657-222018098(+)",0.5545454545454546,0.5113122171945701,441
INTRONIC,"ENSG00000233868[1,1,1]|retro_human_1689|LLPHP3-201|processed_pseudogene|chr2:222429295-222429785(+)",0.42857142857142855,0.3877551020408163,490
INTRONIC,"ENSG00000203531[1,1,1]|retro_human_10992|AC104772.1-201|processed_pseudogene|chr2:223183650-223184612(-)",0.47193347193347196,0.46153846153846156,962
INTRONIC,"ENSG00000224121[1,1,1]|retro_human_10993|ATG12P2-201|processed_pseudogene|chr2:223387677-223388193(-)",0.4689922480620155,0.39147286821705424,516
INTRONIC,"ENSG00000228446[1,1,1]|ANKRD49P1-201|processed_pseudogene|chr2:224981579-224982393(-)",0.3906633906633907,0.4275184275184275,814
INTRONIC,"ENSG00000235993[1,1,1]|retro_human_7152|AC007559.1-201|processed_pseudogene|chr2:230184314-230184769(+)",0.5066079295154186,0.40789473684210525,455
INTRONIC,"ENSG00000237758[1,1,1]|retro_human_3195|BANF1P3-201|processed_pseudogene|chr2:231208179-231208540(-)",0.5777777777777777,0.56353591160221,361
INTRONIC,"ENSG00000235013[1,1,1]|retro_human_697|COX20P2-201|processed_pseudogene|chr2:231440958-231441416(+)",0.5502183406113537,0.3799126637554585,458
INTRONIC,"ENSG00000237039[1,1,1]|retro_human_4296|RPS28P4-201|processed_pseudogene|chr2:231740540-231740850(+)",0.6258064516129033,0.6129032258064516,310
INTRONIC,"ENSG00000228499[1,1,1]|retro_human_2051|TMSB10P1-201|processed_pseudogene|chr2:236372135-236372367(-)",0.5172413793103449,0.5431034482758621,232
INTRONIC,"ENSG00000235861[1,1,1]|AC005237.2-201|processed_pseudogene|chr2:241617781-241618100(+)",0.5786163522012578,0.6625,319
INTRONIC,"ENSG00000231660[1,1,1]|RPS8P6-201|processed_pseudogene|chr3:300484-301193(-)",0.6214689265536724,0.5183098591549296,709
INTRONIC,"ENSG00000236152[1,1,1]|retro_human_10050|MRPS36P1-201|processed_pseudogene|chr3:6763571-6763978(-)",0.45320197044334976,0.35784313725490197,407
INTRONIC,"ENSG00000213964[1,1,1]|retro_human_10047|CHCHD4P4-201|processed_pseudogene|chr3:11229157-11229584(-)",0.5117370892018779,0.5280373831775701,427
INTRONIC,"ENSG00000233026[1,1,1]|MTCO1P5-201|processed_pseudogene|chr3:12163488-12163932(-)",0.4144144144144144,0.36936936936936937,444
INTRONIC,"ENSG00000270409[2,1,1]|retro_human_3316|chr3:15735089-15735833(+)",0.489247311827957,0.3682795698924731,744
INTRONIC,"ENSG00000224728[1,1,1]|retro_human_3315|IMPDH1P8-201|processed_pseudogene|chr3:15881162-15882784(+)",0.5770653514180024,0.5795314426633785,1622
